DO_ID	OMIM_ID
DOID:0110817	615625
DOID:0110816	607259
DOID:0110815	615683
DOID:0060009	604571
DOID:3590	231090
DOID:0110803	613744
DOID:0110802	612936
DOID:0110801	615031
DOID:0110800	613647
DOID:0110809	615658
DOID:0110808	615030
DOID:0110807	615035
DOID:13300	181440
DOID:0110806	615033
DOID:0110805	614898
DOID:0110804	614067
DOID:0060010	603554
DOID:0060013	300400
DOID:0060021	606593
DOID:0060020	267500
DOID:0060023	606843
DOID:0060025	137100
DOID:0060025	269650
DOID:0060025	609529
DOID:2280	142690
DOID:2280	613736
DOID:2280	613737
DOID:4890	254770
DOID:4890	608816
DOID:4890	611364
DOID:4890	614280
DOID:2231	234000
DOID:2236	202400
DOID:2235	613679
DOID:2224	187950
DOID:2224	300331
DOID:2224	601977
DOID:2224	614521
DOID:2223	185050
DOID:2229	612416
DOID:12098	190400
DOID:0060055	119500
DOID:0060055	263650
DOID:0060060	605027
DOID:0060063	300751
DOID:2256	215050
DOID:0060062	162000
DOID:0060062	613092
DOID:0060062	614227
DOID:0060065	205950
DOID:0060067	557000
DOID:0060066	206000
DOID:13372	613490
DOID:3529	117000
DOID:13375	187360
DOID:13374	135100
DOID:13378	611775
DOID:13382	261100
DOID:13382	613839
DOID:13381	170900
DOID:14679	192350
DOID:14679	276950
DOID:2211	613225
DOID:2211	613235
DOID:14681	180860
DOID:2217	231200
DOID:2216	227400
DOID:14683	155050
DOID:13357	168900
DOID:14687	222600
DOID:2219	273800
DOID:13359	225400
DOID:3534	254780
DOID:14693	129500
DOID:14692	270400
DOID:14695	230200
DOID:14694	243800
DOID:13366	184850
DOID:3535	254800
DOID:14699	274000
DOID:0110799	614066
DOID:0110798	614409
DOID:0110797	613162
DOID:0110796	613206
DOID:0110795	615043
DOID:0110794	612539
DOID:0110793	613364
DOID:0110792	182601
DOID:0110791	182600
DOID:0110790	612020
DOID:0110789	612335
DOID:0110788	611945
DOID:0110787	613096
DOID:0110786	612319
DOID:0110785	300750
DOID:3613	271900
DOID:4905	260350
DOID:0110740	615643
DOID:0110737	606159
DOID:0110736	610217
DOID:0110735	256600
DOID:0110734	PS234200
DOID:0110733	609055
DOID:0110732	614706
DOID:0110731	204200
DOID:0110730	204300
DOID:0110739	300894
DOID:0110738	614298
DOID:0110726	204500
DOID:0110725	610127
DOID:0110724	610003
DOID:0110723	600143
DOID:0110722	610951
DOID:8446	147710
DOID:0110721	256730
DOID:0110720	162350
DOID:0050694	211530
DOID:0050693	605041
DOID:0050692	601003
DOID:0050699	300009
DOID:0050699	300555
DOID:0110729	601780
DOID:0110728	256731
DOID:0110727	615362
DOID:0050691	113620
DOID:0050690	113500
DOID:0050690	271530
DOID:0050690	271630
DOID:0050690	613678
DOID:0110715	610444
DOID:0110714	616389
DOID:0110713	613411
DOID:0050689	610713
DOID:0110712	258100
DOID:0110711	601553
DOID:0110710	615896
DOID:7148	180300
DOID:0050684	211180
DOID:0050683	607475
DOID:0050682	601536
DOID:0050681	301900
DOID:0110719	615663
DOID:0110718	614222
DOID:0110717	614225
DOID:0110716	600118
DOID:0050680	112310
DOID:8461	304050
DOID:0110704	604379
DOID:0110703	607903
DOID:0050679	303700
DOID:0110702	612841
DOID:0050678	186580
DOID:0110701	146550
DOID:0110700	613981
DOID:0110709	615885
DOID:0050677	262000
DOID:0110708	615059
DOID:0050676	135150
DOID:0110707	614238
DOID:0050675	612292
DOID:0110706	614237
DOID:0110705	278150
DOID:0110784	610244
DOID:0110783	611252
DOID:0110782	610250
DOID:0110781	610357
DOID:0110780	609727
DOID:0110779	609340
DOID:0110778	609041
DOID:0110777	609195
DOID:9744	222100
DOID:0110776	608220
DOID:0110775	607584
DOID:0110774	270750
DOID:0050662	611809
DOID:0050661	153700
DOID:0050661	153840
DOID:0050661	608161
DOID:0050661	616151
DOID:0050661	616152
DOID:0050660	123790
DOID:0050664	210370
DOID:0050663	158810
DOID:0110773	312920
DOID:0110772	607152
DOID:0110771	611225
DOID:0110770	270685
DOID:0050659	607483
DOID:0050658	149200
DOID:0110769	300266
DOID:0050657	153480
DOID:0110768	270700
DOID:0050656	251290
DOID:0110767	605229
DOID:0110766	605280
DOID:0110765	604805
DOID:0110764	604360
DOID:0110763	604187
DOID:0050651	600309
DOID:0050651	606215
DOID:0050651	614430
DOID:0050651	614474
DOID:0050650	607554
DOID:0050650	608583
DOID:0050650	608988
DOID:0050650	611493
DOID:0050650	611494
DOID:0050650	612201
DOID:0050650	612240
DOID:0050650	613055
DOID:0050650	613980
DOID:0050650	614022
DOID:0050650	614049
DOID:0050650	614050
DOID:0050650	615377
DOID:0050650	615378
DOID:0050650	615770
DOID:0050655	241850
DOID:0050654	218600
DOID:0110761	613006
DOID:0110760	612622
DOID:0050648	108720
DOID:0050648	108721
DOID:0050648	256050
DOID:0110759	612522
DOID:0050647	301835
DOID:0110758	612521
DOID:0050646	108120
DOID:0050646	108145
DOID:0050646	108200
DOID:0050646	114300
DOID:0050646	121050
DOID:0050646	121070
DOID:0050646	158300
DOID:0050646	178110
DOID:0050646	187370
DOID:0050646	193700
DOID:0050646	601680
DOID:0050646	609128
DOID:0050646	614335
DOID:0050646	615065
DOID:0110757	612520
DOID:0050645	208050
DOID:0110756	610155
DOID:0110755	605598
DOID:0110754	603266
DOID:0110753	601666
DOID:0050649	209300
DOID:0110752	601318
DOID:0050640	607095
DOID:0050644	208000
DOID:0050644	614473
DOID:0050643	206800
DOID:0050642	206100
DOID:0050642	615234
DOID:0050641	268150
DOID:0110751	601388
DOID:0110750	601208
DOID:0050637	105120
DOID:0050636	105200
DOID:0110747	600883
DOID:0050635	104290
DOID:0050635	614820
DOID:0110746	600321
DOID:0050634	203655
DOID:0110745	601941
DOID:0110744	600320
DOID:0110743	600319
DOID:0050639	105250
DOID:0050639	613955
DOID:0110742	600318
DOID:0050638	105210
DOID:0110741	125852
DOID:0050633	300500
DOID:0050632	203100
DOID:0050632	203200
DOID:0050632	203290
DOID:0050632	606574
DOID:0050632	606952
DOID:0050632	614473
DOID:0050632	615312
DOID:0050631	300523
DOID:0050630	300600
DOID:0110749	601942
DOID:0050747	153600
DOID:0050747	610430
DOID:0050741	103780
DOID:0050740	600096
DOID:2187	PS104500
DOID:0050734	261000
DOID:13223	150699
DOID:0050730	607426
DOID:0050730	612016
DOID:0050730	614650
DOID:0050730	614651
DOID:0050730	614652
DOID:0050730	614654
DOID:14515	194072
DOID:0050725	276600
DOID:0050724	614023
DOID:0050723	610992
DOID:0050722	601815
DOID:0050729	275630
DOID:0050727	276710
DOID:0050726	276700
DOID:0050720	238970
DOID:0050713	604377
DOID:0050713	615119
DOID:0050712	612718
DOID:0050711	604290
DOID:0050717	277380
DOID:0050716	277410
DOID:0050715	277400
DOID:0050710	210200
DOID:0050710	210210
DOID:0050709	300088
DOID:0050709	300607
DOID:0050709	300672
DOID:0050709	308350
DOID:0050709	609304
DOID:0050709	612164
DOID:0050709	613402
DOID:0050709	613477
DOID:0050709	613720
DOID:0050709	613721
DOID:0050709	613722
DOID:0050709	614558
DOID:0050709	614959
DOID:0050709	615006
DOID:0050709	615338
DOID:0050709	615473
DOID:0050709	615476
DOID:0110935	609273
DOID:0110934	610687
DOID:2154	194070
DOID:0110933	617336
DOID:0110932	609285
DOID:0110931	616165
DOID:0110930	615348
DOID:2156	603737
DOID:0110939	259720
DOID:0110938	166600
DOID:0110937	607634
DOID:14501	270200
DOID:0110936	605355
DOID:14500	230000
DOID:14503	PS256730
DOID:14504	257200
DOID:14504	257220
DOID:14504	607616
DOID:14504	607625
DOID:0110924	603552
DOID:0110923	608898
DOID:0110922	603553
DOID:0110921	267700
DOID:0110920	612690
DOID:0110929	615731
DOID:0110928	256030
DOID:0110927	161800
DOID:0110926	609284
DOID:0110925	613101
DOID:0110913	146300
DOID:0110912	612840
DOID:0110910	116920
DOID:0110919	612653
DOID:0110918	270970
DOID:0110917	616649
DOID:0110916	182900
DOID:0110915	241510
DOID:0110914	241500
DOID:3490	PS163950
DOID:0110902	612796
DOID:0110901	612639
DOID:0110900	601458
DOID:0110909	612567
DOID:0110908	612566
DOID:0110907	606674
DOID:0110906	612354
DOID:0110905	612380
DOID:0110904	606668
DOID:0110903	606675
DOID:0060162	125370
DOID:0060161	313200
DOID:0060169	601764
DOID:0060169	605751
DOID:0060169	607745
DOID:0060169	612627
DOID:0060171	607208
DOID:0060170	604233
DOID:0060170	604403
DOID:0060170	609800
DOID:0060170	611277
DOID:0060170	612279
DOID:0060170	613828
DOID:0060170	613863
DOID:0060173	601005
DOID:2106	160800
DOID:2106	255700
DOID:4769	601200
DOID:0060174	613163
DOID:0060179	309500
DOID:0060178	141500
DOID:0060178	300125
DOID:0060178	602481
DOID:0060178	607516
DOID:0060178	609634
DOID:0060180	191390
DOID:13270	177000
DOID:13270	300752
DOID:13271	263700
DOID:4795	272750
DOID:2120	305600
DOID:0060193	105400
DOID:0060195	606640
DOID:0060194	205100
DOID:2129	609322
DOID:0060197	602099
DOID:0060196	602433
DOID:0060199	608031
DOID:0060198	608030
DOID:13269	121300
DOID:14557	178600
DOID:14557	265400
DOID:14557	615342
DOID:14557	615343
DOID:14557	615344
DOID:4751	271930
DOID:4751	500003
DOID:4751	609161
DOID:3429	147421
DOID:3429	605637
DOID:3429	605820
DOID:3413	248500
DOID:13241	109650
DOID:4810	213700
DOID:10992	606752
DOID:10970	603513
DOID:10970	612900
DOID:8398	610839
DOID:8398	612401
DOID:10915	277730
DOID:10923	603903
DOID:0110861	263200
DOID:0110860	600666
DOID:0110858	173900
DOID:0110857	609141
DOID:0110856	609140
DOID:0110855	122000
DOID:0110854	616716
DOID:7004	219090
DOID:0110853	600121
DOID:0110852	222765
DOID:0110851	215100
DOID:0110859	613095
DOID:0110850	610651
DOID:0110847	278750
DOID:0110846	278740
DOID:0110845	278730
DOID:0110844	278720
DOID:0110843	278700
DOID:0110842	614504
DOID:0110841	276902
DOID:0110840	611383
DOID:0110849	278780
DOID:0110848	278760
DOID:8354	613779
DOID:0110836	614869
DOID:0110835	612632
DOID:0110834	606943
DOID:0110833	602097
DOID:0110832	602083
DOID:0110831	601067
DOID:0110830	276904
DOID:0110839	605472
DOID:0110838	276901
DOID:0110837	614990
DOID:9675	130700
DOID:0110825	616586
DOID:0110824	601162
DOID:0110823	603563
DOID:0050799	612736
DOID:0110822	617046
DOID:0110821	616907
DOID:0110820	616680
DOID:0050794	186500
DOID:0050794	610017
DOID:0050794	612961
DOID:0050793	609620
DOID:0050793	609621
DOID:0050793	609622
DOID:0050792	600195
DOID:0050791	261550
DOID:0110829	500004
DOID:0050797	264470
DOID:0050796	200450
DOID:0050795	180020
DOID:0050795	610024
DOID:0050795	610356
DOID:0050795	610478
DOID:0050795	613093
DOID:0110826	276900
DOID:0050790	228900
DOID:9620	193000
DOID:9620	314550
DOID:9620	610878
DOID:9620	613674
DOID:9620	614317
DOID:9620	614318
DOID:9620	614319
DOID:9620	614674
DOID:9620	615390
DOID:9620	615963
DOID:0050789	186570
DOID:0050788	185800
DOID:0110899	613148
DOID:0110898	612288
DOID:0110897	612255
DOID:0110896	612259
DOID:0110895	612245
DOID:0050781	300855
DOID:0050780	145410
DOID:0050780	300000
DOID:0050787	174900
DOID:0050786	137600
DOID:0050786	601631
DOID:0110894	191390
DOID:0110893	612244
DOID:0110892	266600
DOID:0110891	604519
DOID:0110890	612278
DOID:0050779	236680
DOID:0050779	614120
DOID:0050778	249000
DOID:0050778	267010
DOID:0050778	603194
DOID:0050778	607361
DOID:0050778	611134
DOID:0050778	611561
DOID:0050778	612284
DOID:0050778	613885
DOID:0050778	614175
DOID:0050778	614209
DOID:0050778	615397
DOID:0110889	606348
DOID:0050777	PS213300
DOID:0110888	612262
DOID:0110887	612241
DOID:0110886	608448
DOID:0110885	611081
DOID:0110884	612381
DOID:0050772	108600
DOID:0050771	171300
DOID:0050770	174050
DOID:0050776	300046
DOID:0050776	300047
DOID:0050776	300062
DOID:0050776	300114
DOID:0050776	300115
DOID:0050776	300143
DOID:0050776	300210
DOID:0050776	300271
DOID:0050776	300324
DOID:0050776	300355
DOID:0050776	300372
DOID:0050776	300387
DOID:0050776	300428
DOID:0050776	300433
DOID:0050776	300436
DOID:0050776	300454
DOID:0050776	300498
DOID:0050776	300504
DOID:0050776	300505
DOID:0050776	300518
DOID:0050776	300558
DOID:0050776	300577
DOID:0050776	300659
DOID:0050776	300716
DOID:0050776	300802
DOID:0050776	300803
DOID:0050776	300844
DOID:0050776	300848
DOID:0050776	300849
DOID:0050776	300850
DOID:0050776	300851
DOID:0050776	300852
DOID:0050776	300912
DOID:0050776	300919
DOID:0050776	300923
DOID:0050776	309530
DOID:0050776	309549
DOID:0050775	269250
DOID:0050774	266280
DOID:0050773	115310
DOID:0050773	168000
DOID:0050773	601650
DOID:0050773	605373
DOID:0050773	614165
DOID:0110883	612261
DOID:0110882	605225
DOID:0110881	236100
DOID:0110880	142946
DOID:0050769	310465
DOID:9649	164100
DOID:9649	193003
DOID:9649	300589
DOID:9649	300814
DOID:9649	608345
DOID:9649	614826
DOID:0050768	604273
DOID:0110879	609408
DOID:0110878	609637
DOID:0050766	200150
DOID:0110877	614226
DOID:0110876	610828
DOID:0110875	142945
DOID:0110874	605934
DOID:0110873	610829
DOID:0050764	300261
DOID:0050763	208085
DOID:0050763	613404
DOID:0110872	157170
DOID:0110871	300071
DOID:9631	169400
DOID:0110870	310500
DOID:0110869	614565
DOID:0050757	304700
DOID:0110868	613830
DOID:0110867	613216
DOID:0110866	617024
DOID:0110865	257270
DOID:0110864	615058
DOID:0110863	163500
DOID:0050759	602668
DOID:0110862	610445
DOID:0050754	208920
DOID:0050752	608627
DOID:3393	300464
DOID:3393	607339
DOID:3393	608316
DOID:3393	608318
DOID:3393	608320
DOID:3393	610947
DOID:3393	611139
DOID:3393	612030
DOID:3393	614293
DOID:350	154800
DOID:321	159580
DOID:332	PS105400
DOID:2030	607834
DOID:3369	612219
DOID:384	194200
DOID:397	115210
DOID:397	609578
DOID:397	612422
DOID:397	615248
DOID:3389	245000
DOID:2058	114580
DOID:2058	212050
DOID:2058	607644
DOID:2058	613108
DOID:2058	613953
DOID:2058	613956
DOID:2058	614162
DOID:2058	615527
DOID:2058	616445
DOID:10487	600156
DOID:10487	606874
DOID:10487	606875
DOID:10487	608462
DOID:10487	611644
DOID:10488	207500
DOID:10488	301800
DOID:3371	215300
DOID:0110182	606071
DOID:0110181	616688
DOID:0110180	616924
DOID:0110189	613843
DOID:0110188	613341
DOID:0110187	616684
DOID:0110186	601455
DOID:0110185	214400
DOID:0110184	611228
DOID:0110183	601596
DOID:3322	230500
DOID:3322	230600
DOID:3322	230650
DOID:3323	268800
DOID:3320	272800
DOID:0110171	616155
DOID:0110170	615025
DOID:0110179	605589
DOID:0110178	616491
DOID:0110177	613287
DOID:0110176	616668
DOID:0110175	614228
DOID:0110174	608673
DOID:0110173	616280
DOID:4644	601001
DOID:4644	615425
DOID:0110169	614436
DOID:3310	603165
DOID:3310	PS603165
DOID:3315	151900
DOID:0110160	617017
DOID:0110168	616687
DOID:0110167	607831
DOID:0110166	607731
DOID:0110165	607684
DOID:0110164	601472
DOID:0110163	606595
DOID:0110162	616625
DOID:0110161	615490
DOID:2012	242700
DOID:3347	259500
DOID:0110159	600882
DOID:0110158	607677
DOID:3343	256550
DOID:4674	300068
DOID:14004	132900
DOID:14004	607086
DOID:14004	607087
DOID:14004	611788
DOID:14004	613780
DOID:14004	615436
DOID:0110157	607736
DOID:0110156	605588
DOID:0110155	609260
DOID:0110154	118210
DOID:0110153	118300
DOID:0110152	118200
DOID:0110151	601098
DOID:0110150	607678
DOID:0110149	607734
DOID:0110148	118220
DOID:0110147	300971
DOID:310	545000
DOID:4603	113800
DOID:3301	424500
DOID:0110193	614895
DOID:0110192	609311
DOID:0110191	601382
DOID:0110190	604563
DOID:0110199	608323
DOID:0110198	615376
DOID:0110197	606482
DOID:0110196	605285
DOID:0110195	605253
DOID:0110194	615284
DOID:4624	166000
DOID:0110102	605845
DOID:0110101	605844
DOID:0110100	605805
DOID:11719	164300
DOID:0110146	613090
DOID:0110145	602522
DOID:0110144	607364
DOID:0110143	241200
DOID:0110142	601678
DOID:0110141	615996
DOID:0110140	615995
DOID:0110139	615994
DOID:0110138	615993
DOID:0110137	615992
DOID:0110136	615991
DOID:0110135	615990
DOID:0110134	615989
DOID:0110133	615988
DOID:0110132	615987
DOID:9574	608911
DOID:0110131	615986
DOID:0110130	615985
DOID:0110129	615984
DOID:0110128	605231
DOID:0110127	615983
DOID:0110126	615982
DOID:0110125	600151
DOID:0110124	615981
DOID:0110123	209900
DOID:0110122	602482
DOID:0110121	601499
DOID:0110120	180500
DOID:0110119	615559
DOID:0110118	614186
DOID:0110117	614470
DOID:0110116	607271
DOID:0110115	603909
DOID:0110114	614475
DOID:0110113	614433
DOID:0110112	108900
DOID:0110111	613087
DOID:0110110	612794
DOID:0110109	611363
DOID:0110108	614089
DOID:0110107	607941
DOID:0110106	108800
DOID:0110105	613519
DOID:0110104	613518
DOID:0110103	613064
DOID:9538	254500
DOID:9562	PS244400
DOID:9563	211400
DOID:9563	613021
DOID:9563	613071
DOID:288	600458
DOID:11782	603047
DOID:10426	118100
DOID:10426	214300
DOID:10426	613702
DOID:11720	160300
DOID:11720	160500
DOID:11720	254130
DOID:11720	606768
DOID:11720	607569
DOID:11720	610099
DOID:11720	613318
DOID:11720	613319
DOID:11720	614065
DOID:11720	614321
DOID:11721	232800
DOID:11722	160900
DOID:11723	310200
DOID:11725	122470
DOID:11725	300590
DOID:11725	300882
DOID:11725	610759
DOID:11725	614701
DOID:11726	181350
DOID:11726	300696
DOID:11726	310300
DOID:11726	612998
DOID:11726	612999
DOID:11726	614302
DOID:11727	158900
DOID:11727	158901
DOID:9521	262500
DOID:437	254200
DOID:446	605635
DOID:446	613677
DOID:445	PS601678
DOID:452	181030
DOID:3246	268210
DOID:10383	162100
DOID:3261	147060
DOID:3263	172800
DOID:3265	138990
DOID:3265	233690
DOID:3265	233700
DOID:3265	233710
DOID:3265	306400
DOID:3265	613960
DOID:4534	234100
DOID:3204	162091
DOID:3204	615670
DOID:4535	PS605389
DOID:0110292	613157
DOID:0110291	611755
DOID:0110290	616812
DOID:0110299	607155
DOID:0110298	613158
DOID:0110297	609308
DOID:0110296	611588
DOID:0110295	616052
DOID:0110294	615352
DOID:0110293	613818
DOID:0110281	601954
DOID:0110280	601287
DOID:0110289	617072
DOID:0110288	616827
DOID:0110287	615356
DOID:0110286	615325
DOID:0110285	613723
DOID:0110284	611307
DOID:0110283	608807
DOID:0110282	254110
DOID:0110279	604286
DOID:0110270	611544
DOID:0110278	608099
DOID:0110277	253700
DOID:0110276	253601
DOID:0110275	253600
DOID:0110274	PS253600
DOID:0110273	PS159000
DOID:0110272	302200
DOID:0110271	610425
DOID:0110269	601547
DOID:3210	312080
DOID:0110268	609741
DOID:418	181750
DOID:417	109100
DOID:5810	102700
DOID:5813	613179
DOID:5812	209920
DOID:5844	608557
DOID:0110223	613119
DOID:0110222	612838
DOID:0110221	611876
DOID:12918	211480
DOID:0110220	611875
DOID:0110219	611777
DOID:0110218	601144
DOID:0110217	615360
DOID:0110216	613837
DOID:0110215	604537
DOID:0110214	119570
DOID:0110213	119540
DOID:0110212	310490
DOID:0110211	302802
DOID:0110210	311070
DOID:12929	226000
DOID:8161	607464
DOID:0110209	302800
DOID:0110208	302801
DOID:0110207	300905
DOID:0110206	615185
DOID:0110205	614455
DOID:0110204	613641
DOID:0110203	616039
DOID:0110202	606483
DOID:0110201	608340
DOID:0110200	607791
DOID:0050167	240300
DOID:0050156	178500
DOID:0050158	263000
DOID:0110267	616509
DOID:0110266	604219
DOID:0110265	605387
DOID:0110264	611391
DOID:0110263	615277
DOID:0110262	616851
DOID:0110261	609376
DOID:0110260	115660
DOID:0110259	616279
DOID:0110258	600881
DOID:9467	161200
DOID:0110257	601202
DOID:0110256	610202
DOID:0110255	116800
DOID:0110254	605728
DOID:9452	228100
DOID:0110253	601885
DOID:0110252	614422
DOID:0110251	615274
DOID:0110250	613763
DOID:0110249	610623
DOID:0110248	116300
DOID:0110247	613887
DOID:0110246	605749
DOID:0110245	614691
DOID:9487	155140
DOID:0110244	609026
DOID:0110243	212500
DOID:0110242	116700
DOID:0110241	116400
DOID:0110240	116100
DOID:0110239	611597
DOID:0110238	610019
DOID:0110237	115900
DOID:0110236	615188
DOID:8158	609536
DOID:0110235	604307
DOID:0110234	115700
DOID:0110233	607304
DOID:0110232	115800
DOID:0110231	116200
DOID:0110230	612968
DOID:0110229	116600
DOID:0110228	115665
DOID:0110227	115650
DOID:0110226	616399
DOID:0110225	613123
DOID:0110224	613120
DOID:9432	233100
DOID:11661	190900
DOID:12961	173800
DOID:12960	101200
DOID:10300	179600
DOID:11633	188570
DOID:11633	274300
DOID:11634	255900
DOID:12930	PS115200
DOID:12934	530000
DOID:9406	221750
DOID:9406	262600
DOID:9406	262700
DOID:9406	613038
DOID:9406	613986
DOID:11612	184700
DOID:0080047	177170
DOID:0080046	108300
DOID:0080046	184840
DOID:0080046	604841
DOID:0080042	616204
DOID:0080050	602875
DOID:0080033	122860
DOID:0080033	123000
DOID:0080033	218300
DOID:0080033	218400
DOID:0080033	614099
DOID:0080033	614378
DOID:0080036	239100
DOID:0080030	602111
DOID:4480	100800
DOID:4481	607154
DOID:0080037	607636
DOID:0080067	600361
DOID:0080066	616354
DOID:0080068	601152
DOID:0080068	616505
DOID:0080063	614229
DOID:0080062	614831
DOID:0080065	616291
DOID:0080064	616127
DOID:0080070	252500
DOID:0080072	243180
DOID:0080072	601223
DOID:0080071	252600
DOID:0080071	252605
DOID:0080056	200610
DOID:0080055	600972
DOID:0080058	615386
DOID:0080057	615705
DOID:0080052	200700
DOID:0080051	201250
DOID:0080054	200600
DOID:0080053	103580
DOID:0080059	609270
DOID:0080061	213200
DOID:0080060	614322
DOID:0080089	160565
DOID:0080089	615883
DOID:0080088	614157
DOID:0080085	605779
DOID:0080084	107000
DOID:0080087	614149
DOID:0080086	607523
DOID:4450	300854
DOID:0080092	601419
DOID:0080091	182920
DOID:0080094	609200
DOID:0080093	608810
DOID:0080090	300717
DOID:0080090	300718
DOID:0080078	612287
DOID:0080077	612286
DOID:0080079	161050
DOID:0080074	301410
DOID:0080074	601634
DOID:0080076	256520
DOID:0080075	616038
DOID:4447	153880
DOID:4440	273300
DOID:0080081	151600
DOID:0080080	149300
DOID:0080083	164800
DOID:0080082	206800
DOID:3144	123700
DOID:3144	219100
DOID:3144	219150
DOID:3144	219200
DOID:3144	612940
DOID:3144	613177
DOID:3144	614434
DOID:3144	614437
DOID:3144	614438
DOID:0080099	500011
DOID:0080099	600462
DOID:0080099	613561
DOID:0080096	609524
DOID:0080095	609452
DOID:0080098	613869
DOID:0080097	612954
DOID:3138	100600
DOID:3138	200170
DOID:3132	176090
DOID:3132	176100
DOID:3133	612740
DOID:4465	605074
DOID:14261	300624
DOID:14264	121200
DOID:14264	121201
DOID:14264	269720
DOID:4400	125600
DOID:5768	154400
DOID:0110391	609923
DOID:0110390	180100
DOID:0110399	611131
DOID:0110398	613464
DOID:0110397	613750
DOID:0110396	613194
DOID:0110395	616469
DOID:0110394	613769
DOID:0110393	615233
DOID:0110392	615922
DOID:4423	269600
DOID:0110389	616544
DOID:14250	190685
DOID:4428	300509
DOID:4428	600202
DOID:4428	604254
DOID:4428	606616
DOID:4428	606896
DOID:4428	608995
DOID:14219	179830
DOID:14219	267200
DOID:14219	602722
DOID:14218	274270
DOID:14221	605552
DOID:14227	102530
DOID:14227	108420
DOID:14227	243060
DOID:14227	258150
DOID:14227	270960
DOID:14227	309120
DOID:14227	415000
DOID:14227	606766
DOID:14227	612997
DOID:14227	613957
DOID:14227	613958
DOID:14227	614822
DOID:14227	615081
DOID:14227	615413
DOID:14227	615841
DOID:14227	615842
DOID:5723	165300
DOID:5723	165500
DOID:5723	258500
DOID:5723	311050
DOID:5723	605293
DOID:5723	610708
DOID:10611	226300
DOID:0110344	610967
DOID:0110343	615066
DOID:0110342	614856
DOID:11949	123400
DOID:0110341	166210
DOID:0110340	166220
DOID:0110339	259420
DOID:0110338	616507
DOID:0110337	610682
DOID:0110336	610915
DOID:0110335	166230
DOID:0110334	166200
DOID:0110333	613829
DOID:0110332	604393
DOID:0110331	604232
DOID:10629	206900
DOID:10629	300166
DOID:10629	309801
DOID:10629	600165
DOID:10629	601186
DOID:10629	607932
DOID:10629	609549
DOID:10629	610093
DOID:10629	610125
DOID:10629	611038
DOID:10629	611040
DOID:10629	611897
DOID:10629	613094
DOID:10629	613704
DOID:10629	615972
DOID:0110330	612712
DOID:0110329	613826
DOID:0110328	607487
DOID:0110327	617047
DOID:0110326	613876
DOID:0110325	613875
DOID:0110324	613874
DOID:0110323	613873
DOID:0110322	613838
DOID:0110321	613255
DOID:0110320	613251
DOID:0110319	613243
DOID:0110318	612124
DOID:0110317	612098
DOID:0110316	608758
DOID:0110315	613765
DOID:0110314	608751
DOID:0110313	613690
DOID:0110312	600858
DOID:10604	223100
DOID:0110311	614676
DOID:0110310	115197
DOID:10608	607202
DOID:10608	609754
DOID:10608	611598
DOID:10608	612005
DOID:10608	612006
DOID:10608	612007
DOID:10608	612008
DOID:10608	612009
DOID:10608	612011
DOID:10609	264700
DOID:10609	277440
DOID:10609	600081
DOID:10609	600785
DOID:0110308	115195
DOID:0110307	192600
DOID:0110306	609115
DOID:0110305	603511
DOID:0110304	608423
DOID:0110303	613530
DOID:0110302	607801
DOID:0110301	159001
DOID:0110309	115196
DOID:0110380	614181
DOID:0110388	180105
DOID:0110387	180104
DOID:0110386	612943
DOID:0110385	614494
DOID:0110384	602772
DOID:0110383	608133
DOID:0110382	613827
DOID:0110381	600132
DOID:0110379	613810
DOID:0110378	612165
DOID:0110377	613756
DOID:0110376	612095
DOID:0110375	613801
DOID:0110374	615725
DOID:0110373	614180
DOID:0110372	613731
DOID:0110371	613581
DOID:0110370	613575
DOID:0110369	613758
DOID:0110368	608380
DOID:0110367	613862
DOID:0110366	610359
DOID:0110365	606068
DOID:0110364	613428
DOID:0110363	616394
DOID:0110362	613617
DOID:0110361	617023
DOID:0110360	613809
DOID:0110359	615565
DOID:0110358	600105
DOID:0110357	610282
DOID:0110356	601414
DOID:0110355	609913
DOID:0110354	601718
DOID:0110353	613794
DOID:0110352	613861
DOID:0110351	610968
DOID:0110350	613982
DOID:9352	125853
DOID:9352	601283
DOID:9352	601407
DOID:9352	603694
DOID:9352	608036
DOID:0110349	259440
DOID:0110348	613849
DOID:0110347	615220
DOID:0110346	613848
DOID:0110345	616229
DOID:14175	193300
DOID:14179	300310
DOID:14179	300755
DOID:10652	104300
DOID:10652	502500
DOID:10652	604154
DOID:11983	176270
DOID:11984	PS192600
DOID:0110300	159000
DOID:11996	187400
DOID:3191	PS161800
DOID:0080021	156500
DOID:0080026	215150
DOID:0080029	615768
DOID:0080028	184250
DOID:11975	120430
DOID:0080019	215050
DOID:0080163	617099
DOID:0080169	605067
DOID:0080171	189960
DOID:0080170	610455
DOID:0080155	201475
DOID:0080154	201470
DOID:0080156	300200
DOID:0080150	201400
DOID:0080153	201450
DOID:4362	603956
DOID:230	611637
DOID:206	133700
DOID:206	133701
DOID:206	600209
DOID:0080173	258040
DOID:0080172	610460
DOID:0080174	600057
DOID:3052	124100
DOID:0080181	612674
DOID:0080198	500000
DOID:0080195	248800
DOID:0080194	254940
DOID:0080197	617404
DOID:0080196	610536
DOID:5688	277700
DOID:5684	271510
DOID:4346	176200
DOID:3012	151623
DOID:3012	609265
DOID:3012	609266
DOID:14118	238600
DOID:14116	151800
DOID:0110465	616515
DOID:0110464	616042
DOID:9268	605899
DOID:0110463	615974
